order_id,product_id,add_to_cart_order
1794276,45007,5
1794276,45763,6
1794276,1244,7
1794276,17948,8
1794276,5646,9
1794276,22912,10
1794276,25886,11
1794276,14211,12
1794276,49044,13
1794276,39468,14
1794276,8574,15
1794276,17162,16
1794598,8903,1
1798774,7521,1
1803772,30391,1
1803772,47626,2
1803772,44570,3
1803772,29487,4
1803772,29615,5
1803772,25869,6
1803772,22788,7
1806047,44632,1
1806047,45603,2
1806047,28204,3
1806047,18523,4
1806047,31387,5
1806047,3485,6
1806047,47766,7
1806047,7963,8
1806047,48988,9
1806047,24852,10
1812321,42425,1
1812321,39121,2
1812321,46979,3
1812321,24184,4
1812321,30463,5
1812321,95,6
1812321,35217,7
1812321,7628,8
1812321,22007,9
1812985,196,1
1812985,12341,2
1812985,6184,3
1812985,38768,4
1816203,43713,1
1816203,11699,2
1816203,27582,3
1816203,12302,4
1816203,1831,5
1816203,29285,6
1816203,32818,7
1816203,47144,8
1816203,20985,9
1816203,16464,10
1816203,48296,11
1816203,40791,12
1816335,24098,1
1816335,43693,2
1816335,79,3
1816335,18439,4
1816335,7557,5
1816335,46847,6
1816335,27796,7
1816335,23334,8
1816335,48246,9
1816750,8277,1
1816750,47209,2
1816750,13176,3
1816750,12456,4
1816750,47672,5
1816750,1463,6
1816750,42445,7
1816750,6348,8
1816750,33636,9
1816750,28380,10
1816750,21417,11
1816750,33100,12
1818037,24852,1
1818037,20697,2
1818037,3162,3
1818037,8503,4
1818037,8424,5
1818037,8529,6
1818037,41338,7
1819575,47626,1
1819575,32828,2
1819575,24759,3
1819575,34969,4
1819575,10383,5
1819575,27323,6
1819575,33731,7
1819575,36135,8
1819575,23338,9
1819575,14992,10
1819575,4605,11
1819575,32689,12
1819575,25588,13
1819575,24964,14
1819575,7021,15
1819575,27086,16
1819575,5025,17
1819575,26604,18
1819575,49683,19
1819575,20114,20
1819575,40706,21
1830137,8834,1
1830137,30252,2
1830137,24341,3
1830137,27973,4
1830137,29594,5
1830137,18926,6
1830137,45767,7
1830137,6489,8
1830137,33754,9
1830137,40571,10
1830137,42828,11
1830137,481,12
1830137,26604,13
1830137,17600,14
1830137,2732,15
1830137,12075,16
1830137,27596,17
1830137,10132,18
1830137,24954,19
1830137,1559,20
1830137,8467,21
1830137,30967,22
1830137,24952,23
1830137,34448,24
1830137,39409,25
1830137,20899,26
1830137,21462,27
1830137,41844,28
1830137,23765,29
1830137,42347,30
1830137,38277,31
1830137,38988,32
1830137,27555,33
1830137,3634,34
1830137,38777,35
1830818,39275,1
1830818,36418,2
1830818,49175,3
1830818,34584,4
1830818,18171,5
1830818,10644,6
1830981,45066,1
1830981,24622,2
1830981,42585,3
1830981,34358,4
1830981,42625,5
1830981,45763,6
1830981,28156,7
1830981,28785,8
1830981,46802,9
1830981,25931,10
1830981,37766,11
1830981,27729,12
1830981,42828,13
1830981,20734,14
1830981,32611,15
1830981,44830,16
1830981,44142,17
1830981,48230,18
1830981,32030,19
1830981,21267,20
1830981,39275,21
1830981,12614,22
1830981,16797,23
1830981,4942,24
1830981,6384,25
1830981,694,26
1830981,32419,27
1830981,25826,28
1830981,24852,29
1830981,26209,30
1830981,35343,31
1830981,18150,32
1832360,30776,1
1832360,2966,2
1835285,651,1
1835285,27156,2
1835285,5876,3
1835285,8467,4
1835285,46616,5
1835285,5134,6
1835285,8638,7
1835285,34668,8
1835285,36606,9
1835285,13176,10
1835285,2326,11
1835285,21506,12
1835285,29820,13
1836190,24852,1
1836190,11777,2
1836190,38293,3
1836190,39216,4
1836190,19174,5
1836190,10343,6
1836190,23543,7
1836789,17616,1
1836789,36960,2
1836789,16185,3
1836789,27796,4
1836789,39963,5
1836789,40593,6
1836789,17663,7
1836789,35752,8
1836789,1541,9
1836789,37145,10
1836789,28065,11
1837192,5708,1
1837192,30908,2
1837192,13176,3
1837192,21137,4
1837192,27966,5
1837192,21386,6
1837192,44051,7
1837192,33782,8
1837192,6799,9
1837192,1185,10
1837192,8580,11
1837192,31231,12
1837192,11123,13
1837192,29103,14
1837192,33754,15
1837192,4957,16
1837192,33787,17
1837192,14917,18
1837192,5496,19
1837192,14766,20
1837192,14233,21
1838593,6184,1
1838593,12341,2
1838593,3298,3
1838593,49083,4
1838593,49243,5
1839752,39190,1
1839752,1819,2
1839752,21903,3
1839752,43961,4
1839752,16797,5
1839752,24010,6
1839752,14992,7
1839752,18599,8
1839752,9387,9
1839867,23106,1
1839867,42598,2
1839867,1094,3
1839867,2189,4
1839867,7533,5
1839867,16959,6
1839867,26135,7
1839867,34027,8
1839867,28110,9
1839867,46541,10
1839867,39108,11
1839867,23431,12
1839867,4818,13
1839867,9366,14
1839867,4605,15
1839867,16953,16
1839867,3578,17
1839867,12590,18
1839867,48183,19
1839867,46260,20
1839867,27323,21
1839867,2512,22
1839867,48044,23
1840067,49585,1
1840067,6638,2
1840067,40476,3
1840067,47766,4
1840067,29675,5
1840067,38231,6
1840067,12023,7
1841185,41658,1
1841185,26324,2
1841185,25705,3
1841185,16182,4
1841185,5785,5
1841185,18531,6
1841185,35108,7
1841185,2078,8
1841185,38508,9
1849805,4920,1
1849805,38777,2
1849805,5258,3
1854627,13575,1
1854627,13176,2
1854627,49235,3
1854627,43352,4
1854627,39275,5
1854627,39581,6
1854627,30450,7
1854627,11759,8
1854627,10441,9
1854906,45200,1
1854906,23165,2
1854906,30450,3
1856103,42489,1
1856103,20004,2
1856643,12409,1
1856643,46667,2
1856643,21903,3
1856643,34126,4
1856643,5612,5
1856643,6341,6
1860960,36216,1
1860960,47546,2
1860960,23719,3
1864038,40706,1
1864038,5876,2
1864038,26209,3
1864038,8467,4
1864038,34668,5
1864038,30169,6
1864038,42536,7
1864038,5449,8
1864038,27750,9
1864038,9515,10
1864038,22559,11
1864038,651,12
1864038,25753,13
1864038,21543,14
1864038,31066,15
1864038,10243,16
1864038,8173,17
1864038,22935,18
1864038,37067,19
1864038,1463,20
1864038,44910,21
1864038,5621,22
1864038,10644,23
1866941,36994,1
1866941,19204,2
1866941,1782,3
1866941,27582,4
1866941,9532,5
1866941,11699,6
1866941,18281,7
1866941,1545,8
1866941,6069,9
1866941,49520,10
1866941,47144,11
1866941,36316,12
1866941,19382,13
1867561,14818,1
1867561,17559,2
1867561,7628,3
1867561,23005,4
1867561,10350,5
1867561,33219,6
1867561,14058,7
1867561,8536,8
1867561,23734,9
1869748,46473,1
1870022,11266,1
1870022,12427,2
1870022,14715,3
1870022,10441,4
1870022,37710,5
1870022,196,6
1874428,24964,1
1874428,8670,2
1874428,8518,3
1874428,48493,4
1874428,21903,5
1874428,7485,6
1874428,25824,7
1874428,16759,8
1874428,35140,9
1874428,40789,10
1874428,39558,11
1874428,42585,12
1874428,38419,13
1874428,49175,14
1874428,15984,15
1874428,5024,16
1874428,3469,17
1874428,30489,18
1874428,27521,19
1874428,39877,20
1874428,27966,21
1876837,24852,1
1876837,22959,2
1876837,13802,3
1876837,13733,4
1876837,45961,5
1881440,39527,1
1881440,27104,2
1881440,43772,3
1881440,21616,4
1881440,48644,5
1882917,13176,1
1882917,47209,2
1882917,36550,3
1882917,29987,4
1882917,27845,5
1882917,20842,6
1882917,23233,7
1882917,42585,8
1882917,19057,9
1882917,21137,10
1882917,25513,11
1882917,37464,12
1889835,13176,1
1889835,38300,2
1889835,13575,3
1889835,38928,4
1889835,43721,5
1889835,196,6
1889835,45128,7
1889835,37710,8
1889835,46149,9
1893574,9210,1
1893574,8518,2
1893574,21938,3
1893574,45007,4
1893574,19048,5
1893574,39180,6
1895573,35384,1
1899315,8225,1
1899315,44098,2
1899315,39561,3
1899315,45013,4
1901567,47766,1
1901567,32792,2
1901567,20574,3
1901567,7781,4
1901567,28874,5
1902195,42585,1
1902489,33861,1
1902489,43014,2
1902489,25240,3
1902489,5404,4
1902489,33471,5
1902489,3243,6
1902489,13544,7
1902489,23734,8
1902489,17303,9
1902833,41069,1
1902833,27959,2
1902833,49299,3
1902833,40934,4
1902833,35424,5
1902833,42683,6
1902833,689,7
1902833,24098,8
1905727,6182,1
1905727,5612,2
1905727,46069,3
1905727,7014,4
1906169,33735,1
1906169,1689,2
1906169,27435,3
1906169,4210,4
1906169,27086,5
1906169,37385,6
1906169,18168,7
1906169,42248,8
1906169,5618,9
1906169,5652,10
1908303,24852,1
1908303,21497,2
1908303,44661,3
1908303,40396,4
1909121,43693,1
1909121,6808,2
1909121,24535,3
1909121,11777,4
1909121,21616,5
1909121,18761,6
1909121,26604,7
1909121,13870,8
1909121,13988,9
1909697,29126,1
1909697,47626,2
1909697,3583,3
1909697,25513,4
1909697,40587,5
1909697,11777,6
1909697,39216,7
1909697,47652,8
1909697,2966,9
1909697,44632,10
1909697,46654,11
1909697,36758,12
1909697,36361,13
1911383,196,1
1913204,34243,1
1913204,13176,2
1913204,3896,3
1913204,36550,4
1913204,16616,5
1913204,15392,6
1913204,29447,7
1913204,32747,8
1913204,5134,9
1913204,45570,10
1913204,4656,11
1913204,41521,12
1915162,13176,1
1915162,41950,2
1915162,34409,3
1915162,6182,4
1916106,5746,1
1916106,47672,2
1916106,8239,3
1916106,38164,4
1916106,42450,5
1916106,12872,6
1916106,44683,7
1916106,10863,8
1916106,7076,9
1916106,20350,10
1916106,16589,11
1916106,34216,12
1916863,16349,1
1916863,31717,2
1916863,14678,3
1916863,25146,4
1916863,33731,5
1916863,38273,6
1916863,19514,7
1916863,45007,8
1916863,4562,9
1916863,4086,10
1916863,34310,11
1916863,27845,12
1916863,35547,13
1928050,196,1
1928050,47402,2
1928050,4920,3
1928050,10310,4
1928150,33318,1
1928150,32648,2
1928150,31988,3
1928150,1782,4
1928150,36866,5
1928924,17902,1
1928924,12341,2
1928924,8048,3
1928924,44683,4
1928924,9601,5
1928924,38768,6
1928924,30720,7
1931044,3298,1
1931044,37527,2
1934930,7383,1
1934930,48384,2
1934930,2122,3
1934930,11984,4
1934930,34058,5
1934930,46413,6
1935233,32712,1
1935233,14620,2
1935233,8477,3
1935233,13911,4
1935233,12606,5
1935233,20708,6
1935233,11323,7
1935233,47672,8
1935233,49191,9
1935233,3431,10
1935233,8228,11
1935233,44407,12
1935233,34350,13
1935233,25523,14
1935233,7622,15
1935233,9060,16
1935233,36210,17
1935233,4919,18
1935233,5077,19
1935233,12209,20
1935233,46088,21
1935233,4169,22
1935233,19632,23
1935233,35221,24
1937891,36316,1
1937891,31964,2
1937891,49520,3
1937891,47977,4
1939933,6182,1
1939933,13176,2
1939933,23165,3
1939933,47018,4
1939933,19678,5
1939933,20367,6
1939933,10831,7
1939933,41844,8
1939933,27104,9
1941570,42342,1
1941570,12206,2
1941570,6615,3
1941570,38739,4
1941570,42617,5
1941570,4799,6
1941570,19678,7
1941570,42736,8
1941570,22151,9
1941570,40198,10
1941570,46886,11
1941570,34993,12
1941570,17183,13
1941570,18370,14
1941570,9327,15
1941570,11777,16
1941570,20169,17
1941570,4210,18
1941570,34358,19
1941871,41950,1
1941871,46069,2
1941871,5612,3
1941871,21137,4
1941871,34126,5
1941871,7054,6
1941871,30909,7
1941871,27959,8
1941871,40709,9
1941871,4601,10
1945511,38775,1
1945511,24852,2
1945511,16797,3
1945511,13536,4
1945511,32857,5
1949274,196,1
1949274,130,2
1949274,6184,3
1949274,45004,4
1951139,38273,1
1951139,5134,2
1951139,7054,3
1951139,15604,4
1951139,21137,5
1951139,35547,6
1951139,4605,7
1951139,49248,8
1953572,48988,1
1953572,23729,2
1953572,10957,3
1953572,37646,4
1953572,13588,5
1962113,30233,1
1962113,29615,2
1962113,21137,3
1962113,30391,4
1962113,24852,5
1962113,29487,6
1962113,47626,7
1962113,44570,8
1962113,19057,9
1962113,3999,10
1962113,40571,11
1962113,33787,12
1962113,15109,13
1962560,48857,1
1962560,5785,2
1962560,30967,3
1962560,9598,4
1962560,18531,5
1962560,117,6
1962560,17200,7
1962560,22124,8
1962560,33754,9
1962560,33055,10
1962560,45,11
1962560,28720,12
1962560,19156,13
1962560,42075,14
1962560,23216,15
1962560,35108,16
1962560,41408,17
1962560,22025,18
1962560,13176,19
1962560,46413,20
1962560,17461,21
1962560,25647,22
1962560,6336,23
1963716,5385,1
1963964,35384,1
1963964,31513,2
1963964,35921,3
1963964,26856,4
1963964,6104,5
1964503,117,1
1964503,5785,2
1964503,18531,3
1964503,48953,4
1964503,45007,5
1964503,24221,6
1964503,35108,7
1964503,33754,8
1964503,19730,9
1964503,30967,10
1964503,42356,11
1964503,6336,12
1964503,9385,13
1964503,6788,14
1964503,48857,15
1964503,22849,16
1964503,27104,17
1967453,38231,1
1967453,29675,2
1967453,6638,3
1967453,30953,4
1967453,11913,5
1972009,22451,1
1972009,21267,2
1972009,48364,3
1972009,27105,4
1972009,12872,5
1972009,27104,6
1972009,10060,7
1972009,21567,8
1972009,29487,9
1972009,13852,10
1972009,33294,11
1972009,36275,12
1972009,2581,13
1972009,30489,14
1972009,29071,15
1972009,21903,16
1972009,24964,17
1972009,11520,18
1972919,22035,1
1972919,39190,2
1972919,9387,3
1972919,47766,4
1972919,1819,5
1972919,24810,6
1972919,14992,7
1972919,44683,8
1973799,45037,1
1973799,1241,2
1973799,25232,3
1973799,48440,4
1973799,30696,5
1973799,43263,6
1973799,13249,7
1973799,23483,8
1973799,34690,9
1973799,17464,10
1973799,24629,11
1973799,35123,12
1973799,17008,13
1973799,2192,14
1973799,196,15
1973799,29577,16
1973799,27138,17
1973799,18174,18
1973799,39290,19
1973799,5183,20
1973799,15599,21
1973799,41302,22
1973799,33082,23
1973799,25367,24
1973799,27742,25
1976929,14818,1
1976929,622,2
1978052,36070,1
1978052,35510,2
1978052,43371,3
1978052,27307,4
1978052,47626,5
1978052,41950,6
1978052,24852,7
1978052,41787,8
1978052,34448,9
1978052,49683,10
1978052,8424,11
1978052,24830,12
1978052,15937,13
1978052,8518,14
1978052,23165,15
1979417,13176,1
1979417,14129,2
1979417,20327,3
1979417,32864,4
1979417,38777,5
1979417,22035,6
1979417,17830,7
1979417,27086,8
1979417,12315,9
1979417,39619,10
1979417,30720,11
1979417,2295,12
1979417,18918,13
1979417,10711,14
1979417,26283,15
1979417,45554,16
1979417,15153,17
1979417,34264,18
1979417,24654,19
1979417,45013,20
1979417,18171,21
1979417,49683,22
1979417,35167,23
1979417,42754,24
1979417,4605,25
1993729,6184,1
1993729,196,2
1996394,33127,1
1996394,23729,2
1996394,45636,3
1996394,48559,4
1996394,47766,5
1996394,27086,6
1997812,22474,1
1997812,7054,2
1997812,4927,3
1997812,24852,4
1997812,5959,5
1999119,11136,1
1999119,49267,2
1999119,46676,3
1999119,4478,4
1999119,13176,5
1999119,5161,6
2000615,17948,1
2000615,24561,2
2000615,15872,3
2000615,21405,4
2000615,21137,5
2000615,24852,6
2000615,14197,7
2000615,21616,8
2000615,28289,9
2000615,48283,10
2000615,32691,11
2001654,13176,1
2001654,47630,2
2001654,15842,3
2001654,8710,4
2001654,7035,5
2001654,24010,6
2001654,9387,7
2001654,10343,8
2003456,21903,1
2003456,29071,2
2003456,4562,3
2003456,19057,4
2003456,29418,5
2003456,38656,6
2003456,38650,7
2003456,10060,8
2003456,730,9
2003456,24838,10
2003456,40448,11
2003456,17735,12
2003456,48357,13
2003456,24964,14
2003456,38400,15
2003456,28058,16
2004727,22142,1
2004727,12113,2
2005447,2966,1
2005447,16290,2
2005447,4125,3
2005447,2067,4
2005447,30658,5
2006658,4658,1
2006658,7413,2
2006658,13328,3
2006658,27288,4
2006658,41273,5
2006658,47766,6
2006658,23817,7
2006658,7781,8
2006658,17616,9
2008078,42768,1
2008078,8518,2
2008078,47626,3
2008078,13984,4
2008078,26165,5
2008078,24622,6
2008078,7021,7
2008078,6141,8
2008078,29439,9
2008078,34126,10
2008078,42701,11
2008078,13304,12
2009771,24852,1
2009771,42987,2
2009771,31459,3
2009771,45064,4
2009771,24660,5
2009771,40925,6
2009771,27796,7
2009771,32857,8
2009771,15599,9
2009771,36070,10
2009771,28204,11
2009771,13733,12
2009771,21781,13
2009771,22922,14
2009771,49235,15
2010389,11079,1
2010389,26680,2
2012622,48857,1
2012622,5785,2
2012622,117,3
2012622,9598,4
2012622,30967,5
2012622,41408,6
2012622,42356,7
2012622,17200,8
2012622,35108,9
2012622,22025,10
2012622,45,11
2012622,48953,12
2012622,41757,13
2012622,15085,14
2012622,41319,15
2012622,19730,16
2012622,9385,17
2012622,2825,18
2012622,27243,19
2012622,6788,20
2012622,47209,21
2013249,18027,1
2013249,16185,2
2013249,37158,3
2013249,47209,4
2013249,37646,5
2013249,39275,6
2013249,35951,7
2013249,32230,8
2013249,24489,9
2013249,17948,10
2013249,13176,11
2013249,33731,12
2013249,8518,13
2013249,30391,14
2018336,47209,1
2018336,13176,2
2018336,23165,3
2018336,6182,4
2018336,22825,5
2018336,48679,6
2018336,41950,7
2018336,39877,8
2018336,34409,9
2018336,5922,10
2018396,38231,1
2018396,12023,2
2018396,6638,3
2018396,47766,4
2018396,29675,5
2018734,7521,1
2018734,21709,2
2019391,27796,1
2019391,39275,2
2019391,30511,3
2019391,22559,4
2019391,37055,5
2019391,21925,6
2019391,12381,7
2023100,7628,1
2023100,11408,2
2023100,8193,3
2023100,14536,4
2023100,14197,5
2023100,622,6
2023100,24703,7
2023100,14454,8
2023100,49227,9
2023100,10813,10
2023333,33025,1
2023333,4781,2
2023333,45364,3
2023333,7628,4
2023333,18242,5
2023333,13984,6
2023333,38920,7
2023333,41618,8
2023333,47867,9
2023333,1377,10
2023333,19677,11
2023333,18828,12
2027712,13176,1
2027712,6184,2
2027712,38768,3
2027712,41352,4
2027712,47348,5
2028484,5161,1
2028484,33768,2
2028484,38164,3
2030307,42329,1
2030307,7160,2
2034759,42768,1
2034759,23094,2
2034759,48493,3
2034759,8518,4
2034759,44359,5
2034759,35951,6
2034759,28985,7
2034759,8670,8
2034759,16145,9
2037087,196,1
2037087,13176,2
2037087,6184,3
2037211,1819,1
2037211,12845,2
2037211,9387,3
2037211,16965,4
2037211,24010,5
2042430,39719,1
2042430,30233,2
2042430,29447,3
2042430,3835,4
2042430,21137,5
2042430,33787,6
2042430,24852,7
2042430,47626,8
2042430,29487,9
2042430,26475,10
2042430,27471,11
2042430,19057,12
2042430,3999,13
2042430,44570,14
2045336,6518,1
2045336,29509,2
2045336,23803,3
2045336,37434,4
2045336,15869,5
2045336,13966,6
2045336,27862,7
2045336,37266,8
2045336,3384,9
2045336,31701,10
2045336,10776,11
2045336,8928,12
2045336,8744,13
2045336,15172,14
2045952,29487,1
2045952,1025,2
2045952,24964,3
2045952,13780,4
2045952,30480,5
2045952,26165,6
2045952,45535,7
2047997,24852,1
2047997,42828,2
2047997,45646,3
2047997,41896,4
2047997,1208,5
2047997,28312,6
2047997,29487,7
2048527,196,1
2048527,13176,2
2048527,11759,3
2049647,45007,1
2049647,41950,2
2049647,5612,3
2049647,6182,4
2050302,38689,1
2050302,32553,2
2050302,46906,3
2050302,8424,4
2050302,27992,5
2050302,26369,6
2050302,31506,7
2057180,36758,1
2057180,26128,2
2057180,30391,3
2057180,44359,4
2057180,4920,5
2057180,36929,6
2057180,14947,7
2057180,8021,8
2057180,18288,9
2057180,18840,10
2057208,10151,1
2057208,23729,2
2057208,44632,3
2057208,48988,4
2057208,33894,5
2057208,3023,6
2057208,28204,7
2057208,29127,8
2057208,42666,9
2058687,10017,1
2058687,38400,2
2058687,17461,3
2058687,13885,4
2058687,26165,5
2058687,14947,6
2059881,43352,1
2059881,16732,2
2062476,35384,1
2063028,19894,1
2063028,44632,2
2063028,30592,3
2063028,31615,4
2063028,7355,5
2063028,24316,6
2063028,39238,7
2063028,17874,8
2063028,32229,9
2063028,5869,10
2063028,10339,11
2063028,36316,12
2063028,14947,13
2064090,49615,1
2064090,39170,2
2064090,48800,3
2064090,39185,4
2064090,36543,5
2064090,3696,6
2064090,28862,7
2064090,9875,8
2064090,12879,9
2064090,1261,10
2064090,28993,11
2064090,41210,12
2070736,11576,1
2070736,13380,2
2070736,24952,3
2070736,6292,4
2070736,5479,5
2070736,33731,6
2071859,45,1
2071859,22451,2
2071859,29071,3
2071859,21616,4
2071859,26369,5
2071859,21567,6
2071859,12872,7
2071859,79,8
2071859,29418,9
2071859,13958,10
2071859,47866,11
2071859,44389,12
2075249,117,1
2075249,38689,2
2075249,48857,3
2075249,35108,4
2075249,32537,5
2075249,45007,6
2075249,19730,7
2075249,46584,8
2075249,25705,9
2075249,6788,10
2075249,18531,11
2075249,30442,12
2075249,22849,13
2075249,27104,14
2075249,32347,15
2075249,26324,16
2075249,42356,17
2075249,17200,18
2075249,24263,19
2075249,9385,20
2075249,23216,21
2075249,9598,22
2075249,21555,23
2075249,27243,24
2075249,33290,25
2075249,42075,26
2075249,41169,27
2075249,41319,28
2075249,31717,29
2075249,45368,30
2080943,33000,1
2080943,39491,2
2080943,13740,3
2080943,13328,4
2080943,4658,5
2080943,7413,6
2080943,25152,7
2080943,21116,8
2080943,26172,9
2080943,26209,10
2083588,28198,1
2083588,23410,2
2083588,46847,3
2083588,19585,4
2083588,39275,5
2083588,23148,6
2083588,26312,7
2083588,9290,8
2086598,27521,1
2086598,38293,2
2086598,21903,3
2086598,48679,4
2097221,23729,1
2097221,4006,2
2097221,43814,3
2097221,47759,4
2097221,36076,5
2097636,31615,1
2097636,7355,2
2100631,12341,1
2100631,14444,2
2100631,10441,3
2100631,14309,4
2100631,30450,5
2100631,35561,6
2100631,41787,7
2101063,47977,1
2101063,36316,2
2101063,31964,3
2101063,1831,4
2101063,49520,5
2101063,6069,6
2101063,594,7
2101063,40791,8
2101063,20985,9
2101063,43263,10
2101063,1782,11
2101063,27582,12
2101063,19204,13
2101063,18352,14
2101063,31414,15
2101063,3765,16
2101063,939,17
2101063,13740,18
2101063,32293,19
2101063,11699,20
2101063,19382,21
2101063,48296,22
2101107,39180,1
2101107,5024,2
2101107,890,3
2101107,38293,4
2101107,41953,5
2101107,44449,6
2101107,46906,7
2101107,24852,8
2101107,34050,9
2101107,40545,10
2101107,46802,11
2101107,26209,12
2101107,47325,13
2101107,35939,14
2101107,14364,15
2102068,36107,1
2102570,42127,1
2102570,20367,2
2102570,48722,3
2102570,5612,4
2102570,6341,5
2102570,6182,6
2102570,7054,7
2102570,21174,8
2102570,47734,9
2102570,47209,10
2102570,8518,11
2102570,47018,12
2102674,48988,1
2102674,45603,2
2102674,44375,3
2102674,24852,4
2102674,28204,5
2102793,21543,1
2102793,27966,2
2102793,34668,3
2102793,1463,4
2102793,9515,5
2102793,13176,6
2102793,36606,7
2102793,2326,8
2102793,33754,9
2102793,19938,10
2102793,21506,11
2102793,29820,12
2104282,39877,1
2104282,27744,2
2104282,14129,3
2104282,1463,4
2104282,13176,5
2104282,12935,6
2104282,49235,7
2107003,13176,1
2107003,41950,2
2107003,19678,3
2107003,23165,4
2107003,10831,5
2107003,22935,6
2107003,20367,7
2107003,45007,8
2109666,12703,1
2109666,19585,2
2109666,38342,3
2109666,24622,4
2109666,19003,5
2109666,4489,6
2109666,4759,7
2109666,22337,8
2109666,9076,9
2109666,8744,10
2109666,29509,11
2109666,39545,12
2109666,43127,13
2109666,47117,14
2109666,35416,15
2109666,15172,16
2109666,19307,17
2109666,2138,18
2109666,10321,19
2109666,28601,20
2109666,5077,21
2109666,23803,22
2109666,32051,23
2109666,12168,24
2109666,33689,25
2109666,23271,26
2109666,15078,27
2109666,12232,28
2109666,11418,29
2109666,45099,30
2111787,28985,1
2111787,33731,2
2111787,25146,3
2111787,41805,4
2111787,42828,5
2111787,16262,6
2111787,34496,7
2111787,7955,8
2115522,47380,1
2115522,5769,2
2115522,13629,3
2115522,40706,4
2115522,45007,5
2115522,44359,6
2115522,17794,7
2115522,19678,8
2115522,5450,9
2115522,26940,10
2115522,48775,11
2115522,21174,12
2115522,18656,13
2115522,30305,14
2115522,37687,15
2115522,43352,16
2115522,26209,17
2115522,47626,18
2115522,16797,19
2115522,4920,20
2115522,39877,21
2115522,47788,22
2115522,34126,23
2115522,28842,24
2115522,21833,25
2115522,42342,26
2115522,28928,27
2115522,28535,28
2115522,30489,29
2115522,11068,30
2115522,47526,31
2115522,42736,32
2115522,13083,33
2122341,13176,1
2122341,47630,2
2122341,9387,3
2122341,8710,4
2122341,15842,5
2122341,5250,6
2122341,10551,7
2122341,33716,8
2122341,4920,9
2122341,22963,10
2122341,12845,11
2122341,22031,12
2122341,38739,13
2123286,21903,1
2123286,4562,2
2123286,22451,3
2123286,38650,4
2123286,9839,5
2123286,16249,6
2123286,14678,7
2123286,45364,8
2123286,40709,9
2123286,30982,10
2126069,20940,1
2126069,21195,2
2126069,22281,3
2126069,35642,4
2126069,16277,5
2126069,33081,6
2126069,196,7
2126069,12341,8
2126069,6184,9
2126069,9839,10
2126069,35561,11
2126069,13535,12
2126069,33279,13
2126069,6369,14
2126098,7249,1
2126098,33081,2
2126098,42447,3
2127348,42489,1
2127348,43352,2
2127348,40063,3
2127348,8048,4
2127348,46516,5
2127409,9477,1
2127409,15358,2
2127409,13145,3
2127409,16776,4
2127409,40925,5
2127409,23803,6
2127409,11131,7
2127409,7239,8
2127409,19750,9
2127409,12232,10
2127409,17556,11
2127409,24970,12
2127409,14613,13
2127409,41787,14
2127409,48101,15
2127409,43863,16
2127409,8744,17
2127409,29509,18
2127409,11418,19
2127409,35264,20
2127409,17923,21
2127409,37725,22
2127409,4497,23
2127409,10568,24
2127409,32476,25
2127409,44799,26
2127409,13525,27
2127409,1261,28
2128144,13629,1
2128144,36127,2
2128144,47734,3
2128144,49520,4
2128144,7299,5
2132947,26351,1
2132947,4269,2
2132947,13176,3
2132947,4983,4
2132947,40310,5
2132947,16797,6
2132947,47766,7
2132947,22035,8
2132947,5692,9
2132947,160,10
2133732,5161,1
2133732,20734,2
2133732,13176,3
2133732,9076,4
2133732,42891,5
2133732,38920,6
2133732,17541,7
2133732,6656,8
2135842,44987,1
2135842,2197,2
2135842,24746,3
2135842,41406,4
2135842,16696,5
2138456,1654,1
2138456,30415,2
2138456,29675,3
2138705,33754,1
2138705,4957,2
2138705,46676,3
2138705,18523,4
2138705,33787,5
2138705,22124,6
2138705,40571,7
2138705,39275,8
2138705,14233,9
2138705,44632,10
2138705,2966,11
2138705,19894,12
2138705,9604,13
2138705,25010,14
2138705,4462,15
2138705,29627,16
2138705,45603,17
2138705,36929,18
2138705,27086,19
2138705,25718,20
2138705,24852,21
2138705,30908,22
2138705,5708,23
2139271,3583,1
2139271,49273,2
2139271,16048,3
2139271,11777,4
2139271,46979,5
2139271,47998,6
2139271,16797,7
2139271,32864,8
2139400,17902,1
2139400,30827,2
2139400,116,3
2143319,32347,1
2143319,8143,2
2143319,9477,3
2143390,24964,1
2143390,45801,2
2143390,21908,3
2143390,19508,4
2143390,27104,5
2143390,5769,6
2143390,28842,7
2143390,34050,8
2143390,13170,9
2143390,39180,10
2143792,46522,1
2143792,36750,2
2143792,18174,3
2143792,622,4
2143792,16816,5
2143792,27288,6
2143792,2708,7
2144995,5727,1
2144995,14818,2
2144995,39321,3
2144995,32700,4
2144995,40411,5
2144995,43183,6
2144995,14163,7
2144995,49227,8
2148135,38760,1
2149569,21230,1
2149569,30489,2
2149569,35939,3
2149569,8518,4
2149569,39558,5
2149569,44815,6
2149569,42585,7
2149569,8670,8
2149569,31727,9
2149569,24852,10
2149569,24964,11
2149569,9092,12
2149569,31114,13
2149569,27521,14
2149569,43760,15
2149569,25824,16
2149689,32139,1
2149689,24838,2
2149689,47719,3
2149689,20920,4
2149689,22935,5
2150649,19677,1
2150649,34789,2
2150649,27086,3
2150649,48988,4
2150649,12440,5
2150649,34492,6
2150649,36099,7
2150649,40310,8
2150649,4595,9
2150649,7788,10
2150649,28647,11
2150649,29513,12
2150649,27356,13
2151817,18798,1
2151817,15712,2
2151817,36929,3
